# 1    2   3     4     5     6      7     8     9        10        11
# mu, Saf, +-, <sign>, +-, Density, +-, Energy, +-, Double Occup., +-
0.0 1.49198355 0.0117154006673 1.0 0.0 1.0 0.0 -0.374056725 0.000146558893799 0.0593289283333 4.48859428835e-05
-0.25 1.48194318333 0.0134991741662 1.0 0.0 0.990288345 8.56788567851e-06 -0.168273346667 0.000247589909833 0.0549403898148 4.27959042908e-05
-0.5 1.45669182667 0.00839744948969 1.0 0.0 0.98027943 5.68591505388e-06 0.0359742646 0.000402684665755 0.0510500982222 4.04048904426e-05
-0.75 1.44722884667 0.00709784677733 1.0 0.0 0.969528468 3.79584465436e-05 0.2354213 0.000268753802541 0.0478255175556 2.73490350844e-05
-1.0 1.42493802 0.00696102540485 1.0 0.0 0.95790177 3.34135845129e-05 0.429741208 0.000325685562244 0.0449105213333 2.30357550273e-05
-1.5 1.35643012667 0.00445435099866 1.0 0.0 0.930779982 4.29172532206e-05 0.793037754 0.000472521826783 0.0398372708889 2.00699842539e-05
-2.0 1.26479868333 0.00119286041409 1.0 0.0 0.89740921 1.38244758791e-05 1.113143 0.000426187605404 0.0352488969444 3.23273717979e-05
-3.0 1.05320750667 0.00199362735291 1.0 0.0 0.809655386 0.000139163305853 1.5858766 0.0005443894323 0.0268069291111 1.03140274157e-05
-4.0 0.837317322 0.00188798894836 1.0 0.0 0.69788435 0.000106325520643 1.81753694 0.000643195552379 0.0189944357778 1.74187720025e-05
-5.0 0.6473445 0.00169066441186 1.0 0.0 0.570506352 8.50087586899e-05 1.8251447 0.00058205131303 0.0123094433333 1.2419979061e-05
