-12 0.00013 4.1e-07 1 0.000234 1 7.48e-05
-11.8 0.000192 5.7e-07 1 0.000234 1 7.48e-05
-11.6 0.000286 7e-07 1 0.000234 1 7.48e-05
-11.4 0.000424 1.22e-06 1 0.000234 1 7.48e-05
-11.2 0.000629 1.52e-06 1 0.000234 1 7.48e-05
-11 0.00093 3.5e-06 1 0.000234 1 7.49e-05
-10.8 0.00137 3.35e-06 1 0.000234 1 7.49e-05
-10.6 0.002 4.93e-06 1 0.000234 1 7.49e-05
-10.4 0.0029 6.93e-06 1 0.000234 1 7.51e-05
-10.2 0.00417 9.17e-06 1 0.000234 1 7.53e-05
-10 0.00592 1.78e-05 1 0.000235 1 7.68e-05
-9.8 0.00826 1.8e-05 1 0.000235 1 7.68e-05
-9.6 0.0114 2.74e-05 1 0.000236 1 7.95e-05
-9.4 0.0152 2.73e-05 1 0.000236 1 7.94e-05
-9.2 0.0202 3.78e-05 1 0.000237 1 8.3e-05
-9 0.0264 2.77e-05 1 0.000236 1 7.97e-05
-8.8 0.0338 5.62e-05 1 0.000241 1 9.3e-05
-8.6 0.0424 6.23e-05 1 0.000243 1 9.68e-05
-8.4 0.0526 9.96e-05 1 0.000255 1 0.000121
-8.2 0.0639 7.36e-05 1 0.000245 1 0.000103
-8 0.0763 0.000113 1 0.000261 1 0.000136
-7.8 0.0905 6.22e-05 1 0.000242 1 9.61e-05
-7.6 0.105 0.00011 1.01 0.000261 0.942 0.000137
-7.4 0.122 0.000113 1.01 0.000262 0.935 0.000134
-7.2 0.139 0.000104 1.02 0.000256 0.932 0.000135
-7 0.157 4.79e-05 1.02 0.000242 0.925 9.24e-05
-6.8 0.177 9.77e-05 1.02 0.000256 0.918 0.000128
-6.6 0.197 0.000128 1.03 0.000274 0.912 0.000129
-6.4 0.218 0.000139 1.03 0.000283 0.904 0.00017
-6.2 0.241 0.000125 1.04 0.000276 0.901 0.000133
-6 0.265 0.00012 1.04 0.000267 0.889 0.000139
-5.8 0.29 0.000154 1.05 0.000284 0.877 0.000211
-5.6 0.315 0.000177 1.05 0.000318 0.868 0.000241
-5.4 0.342 0.000118 1.06 0.000287 0.864 0.000225
-5.2 0.37 0.00016 1.07 0.00032 0.854 0.000232
-5 0.399 0.000117 1.07 0.000328 0.846 0.000187
-4.8 0.428 0.000176 1.09 0.000319 0.839 0.000342
-4.6 0.458 0.000154 1.1 0.00037 0.836 0.000355
-4.4 0.488 0.000125 1.11 0.000371 0.825 0.000198
-4.2 0.518 0.000144 1.12 0.00044 0.819 0.000548
-4 0.548 0.000146 1.14 0.000423 0.803 0.000426
-3.8 0.579 0.000105 1.16 0.000353 0.801 0.000501
-3.6 0.608 0.00028 1.18 0.000773 0.787 0.000557
