-1.819999999999999929e+01 2.639999999999999858e-13 2.639999999999990770e-13
-1.800000000000000000e+01 3.939999999999999872e-13 3.540614579928071389e-13
-1.789999999999999858e+01 4.819999999999999657e-13 4.492095456031372606e-13
-1.780000000000000071e+01 5.880000000000000189e-13 5.551847008826402354e-13
-1.769999999999999929e+01 7.179999999999999698e-13 6.784759725400444782e-13
-1.760000000000000142e+01 8.769999999999999991e-13 8.258241255312178404e-13
-1.750000000000000000e+01 1.070000000000000086e-12 1.003338345864659869e-12
-1.739999999999999858e+01 1.310000000000000073e-12 1.219642693690746303e-12
-1.730000000000000071e+01 1.600000000000000049e-12 1.484171951618173124e-12
-1.719999999999999929e+01 1.949999999999999971e-12 1.807290944753184095e-12
-1.710000000000000142e+01 2.379999999999999956e-12 2.199794704151679823e-12
-1.700000000000000000e+01 2.909999999999999919e-12 2.682105590062107176e-12
-1.689999999999999858e+01 3.560000000000000179e-12 3.272821183393259963e-12
-1.680000000000000071e+01 4.349999999999999842e-12 3.996785550833598364e-12
-1.669999999999999929e+01 5.309999999999999790e-12 4.881696632886555399e-12
-1.660000000000000142e+01 6.479999999999999854e-12 5.961400130761676569e-12
-1.650000000000000000e+01 7.920000000000000180e-12 7.281150702844053670e-12
-1.639999999999999858e+01 9.670000000000000599e-12 8.890784570120938996e-12
-1.630000000000000071e+01 1.180000000000000061e-11 1.086063092513891471e-11
-1.619999999999999929e+01 1.440000000000000003e-11 1.324665576985940733e-11
-1.610000000000000142e+01 1.759999999999999932e-11 1.621139915004900690e-11
-1.600000000000000000e+01 2.150000000000000007e-11 1.980956194834909752e-11
-1.590000000000000036e+01 2.629999999999999901e-11 2.421294867603787557e-11
-1.580000000000000071e+01 3.209999999999999772e-11 2.958006538084335829e-11
-1.569999999999999929e+01 3.919999999999999776e-11 3.609969597907806489e-11
-1.559999999999999964e+01 4.789999999999999744e-11 4.408480876103293817e-11
-1.550000000000000000e+01 5.850000000000000478e-11 5.386160836874785613e-11
-1.540000000000000036e+01 7.149999999999999866e-11 6.577470742072561070e-11
-1.530000000000000071e+01 8.729999999999999839e-11 8.032262177182070457e-11
-1.519999999999999929e+01 1.070000000000000053e-10 9.808538738149704292e-11
-1.509999999999999964e+01 1.299999999999999905e-10 1.198166394246483521e-10
-1.500000000000000000e+01 1.589999999999999938e-10 1.460749264465509006e-10
-1.490000000000000036e+01 1.940000000000000022e-10 1.783683229813661492e-10
-1.480000000000000071e+01 2.370000000000000088e-10 2.184042170643997471e-10
-1.469999999999999929e+01 2.899999999999999808e-10 2.669714285714280838e-10
-1.459999999999999964e+01 3.540000000000000183e-10 3.258511932003917170e-10
-1.450000000000000000e+01 4.320000000000000075e-10 3.984397515527943484e-10
-1.440000000000000036e+01 5.280000000000000378e-10 4.866746322327549466e-10
-1.430000000000000071e+01 6.450000000000000474e-10 5.940048054919897791e-10
-1.419999999999999929e+01 7.879999999999999672e-10 7.255701209545590079e-10
-1.409999999999999964e+01 9.619999999999999867e-10 8.861493952271968174e-10
-1.400000000000000000e+01 1.180000000000000061e-09 1.082450474011112884e-09
-1.390000000000000036e+01 1.439999999999999990e-09 1.031495586793066886e-09
-1.380000000000000071e+01 1.749999999999999954e-09 1.130444262830986800e-09
-1.369999999999999929e+01 2.140000000000000055e-09 1.394178162798295258e-09
-1.359999999999999964e+01 2.620000000000000052e-09 1.845987577639745511e-09
-1.350000000000000000e+01 3.189999999999999944e-09 2.506892775416795497e-09
-1.340000000000000036e+01 3.900000000000000181e-09 3.407859431186653042e-09
-1.330000000000000071e+01 4.769999999999999865e-09 4.586735861392600734e-09
-1.319999999999999929e+01 5.820000000000000168e-09 6.081918927754153780e-09
-1.309999999999999964e+01 7.109999999999999643e-09 7.953856815952907984e-09
-1.300000000000000000e+01 8.680000000000000632e-09 1.027066034651844797e-08
-1.269999999999999929e+01 1.579999999999999921e-08 1.310278849297153271e-08
-1.259999999999999964e+01 1.930000000000000077e-08 1.655128146453086178e-08
-1.250000000000000000e+01 2.359999999999999957e-08 2.077975482183716389e-08
-1.240000000000000036e+01 2.879999999999999981e-08 2.585984308597576076e-08
-1.230000000000000071e+01 3.519999999999999756e-08 3.201521085321994713e-08
-1.219999999999999929e+01 4.300000000000000123e-08 3.942743380189597299e-08
-1.209999999999999964e+01 5.250000000000000027e-08 4.841962079110811714e-08
-1.200000000000000000e+01 6.420000000000000578e-08 5.928327558025487853e-08
-1.190000000000000036e+01 7.840000000000000058e-08 7.242040209218685570e-08
-1.180000000000000071e+01 9.570000000000000329e-08 8.833335076822475037e-08
-1.169999999999999929e+01 1.170000000000000021e-07 1.075761686825758068e-07
-1.159999999999999964e+01 1.429999999999999967e-07 1.311163125204312714e-07
-1.150000000000000000e+01 1.739999999999999964e-07 1.602850931677015672e-07
-1.140000000000000036e+01 2.129999999999999882e-07 1.962205622752529845e-07
-1.130000000000000071e+01 2.599999999999999988e-07 2.397942137953575200e-07
-1.119999999999999929e+01 3.180000000000000153e-07 2.926520758417778222e-07
-1.109999999999999964e+01 3.879999999999999803e-07 3.573016345210846649e-07
-1.100000000000000000e+01 4.739999999999999828e-07 4.366223275580246956e-07
-1.090000000000000036e+01 5.789999999999999833e-07 5.331083360575341698e-07
-1.080000000000000071e+01 7.069999999999999648e-07 6.508755475645623972e-07
-1.069999999999999929e+01 8.640000000000000075e-07 7.952788492971544759e-07
-1.059999999999999964e+01 1.060000000000000016e-06 9.711098398169318482e-07
-1.050000000000000000e+01 1.289999999999999931e-06 1.186378881987575331e-06
-1.040000000000000036e+01 1.570000000000000003e-06 1.450690421706437357e-06
-1.030000000000000071e+01 1.919999999999999828e-06 1.770805818895060545e-06
-1.019999999999999929e+01 2.349999999999999947e-06 2.164355998692379370e-06
-1.009999999999999964e+01 2.870000000000000050e-06 2.639929061784892265e-06
-1.000000000000000000e+01 3.499999999999999947e-06 3.221481203007512853e-06
-9.900000000000000355e+00 4.279999999999999679e-06 3.934885583524020444e-06
-9.800000000000000711e+00 5.229999999999999901e-06 4.806037593984953328e-06
-9.699999999999999289e+00 6.379999999999999902e-06 5.872747956848632581e-06
-9.599999999999999645e+00 7.799999999999999859e-06 7.175916966328853034e-06
-9.500000000000000000e+00 9.520000000000000332e-06 8.762124877410902316e-06
-9.400000000000000355e+00 1.160000000000000075e-05 1.070324615887543080e-05
-9.300000000000000711e+00 1.419999999999999957e-05 1.306062438705457052e-05
-9.199999999999999289e+00 1.730000000000000038e-05 1.595868584504737242e-05
-9.099999999999999645e+00 2.120000000000000031e-05 1.951447204968940672e-05
-9.000000000000000000e+00 2.589999999999999936e-05 2.381836874795680578e-05
-8.900000000000000355e+00 3.160000000000000238e-05 2.909321346845369257e-05
-8.800000000000000711e+00 3.860000000000000312e-05 3.556246158875443151e-05
-8.699999999999999289e+00 4.709999999999999967e-05 4.348947368421045035e-05
-8.599999999999999645e+00 5.750000000000000174e-05 5.315644982020258796e-05
-8.500000000000000000e+00 7.030000000000000116e-05 6.492693036940164479e-05
-8.400000000000000355e+00 8.579999999999999845e-05 7.934877410918586441e-05
-8.300000000000000711e+00 1.050000000000000044e-04 9.694181104936236036e-05
-8.199999999999999289e+00 1.279999999999999942e-04 1.184461261850275798e-04
-8.099999999999999645e+00 1.559999999999999972e-04 1.447996077149392782e-04
-8.000000000000000000e+00 1.910000000000000077e-04 1.766133376920559297e-04
-7.900000000000000355e+00 2.329999999999999986e-04 2.159966001961421457e-04
-7.799999999999999822e+00 2.840000000000000185e-04 2.638675057208233316e-04
-7.700000000000000178e+00 3.460000000000000076e-04 3.230090879372338533e-04
-7.599999999999999645e+00 4.220000000000000118e-04 3.947404053612285028e-04
-7.500000000000000000e+00 5.150000000000000498e-04 4.827874795684856555e-04
-7.400000000000000355e+00 6.269999999999999532e-04 5.904387708401428970e-04
-7.299999999999999822e+00 7.640000000000000306e-04 7.217486106570763669e-04
-7.200000000000000178e+00 9.300000000000000541e-04 8.818483164432807222e-04
-7.099999999999999645e+00 1.129999999999999928e-03 1.077633867276886091e-03
-7.000000000000000000e+00 1.379999999999999933e-03 1.316550506701534345e-03
-6.900000000000000355e+00 1.670000000000000043e-03 1.609334423014054365e-03
-6.799999999999999822e+00 2.030000000000000120e-03 1.961692383131739565e-03
-6.700000000000000178e+00 2.449999999999999921e-03 2.384877737822814221e-03
-6.599999999999999645e+00 2.969999999999999984e-03 2.899495586793065724e-03
-6.500000000000000000e+00 3.579999999999999849e-03 3.514841124550501742e-03
-6.400000000000000355e+00 4.309999999999999595e-03 4.245785877737817508e-03
-6.299999999999999822e+00 5.179999999999999709e-03 5.111538411245498265e-03
-6.200000000000000178e+00 6.210000000000000242e-03 6.134828375286033308e-03
-6.099999999999999645e+00 7.409999999999999920e-03 7.240084995096427063e-03
-6.000000000000000000e+00 8.810000000000000123e-03 8.571085322000642284e-03
