-11 0 0 0
-10.8 0 0 0
-10.6 0 0 0
-10.4 0 0 0
-10.2 0 3e-06 0
-10 0 9.25e-06 0
-9.8 0 1.55e-05 0
-9.6 0 2.47e-05 0
-9.4 0 3.72e-05 0
-9.2 0 5.6e-05 0
-9 0 8.4e-05 0
-8.8 0 0.000124 0
-8.6 0 0.000192 0
-8.4 0 0.000301 0
-8.2 0 0.000466 0
-8 0 0.000718 0
-7.8 0 0.00109 0
-7.6 0 0.00165 0
-7.4 0 0.00248 0
-7.2 0 0.00368 0
-7 0 0.0054 0
-6.8 0 0.00778 0
-6.6 0 0.0109 0
-6.4 0 0.015 0
-6.2 0 0.0202 0
-6 0 0.0265 0
-5.8 0 0.0341 0
-5.6 0 0.0432 0
-5.4 0 0.0534 0
-5.2 0 0.0643 0
-5 0 0.0754 0
-4.8 0 0.0866 0
-4.6 0 0.0981 0
-4.4 0 0.11 0
-4.2 0 0.122 0
-4 0 0.134 0
-3.8 0 0.144 0
-3.6 0 0.154 0
-3.4 0 0.165 0
-3.2 0 0.176 0
-3 0 0.19 0
-2.8 0 0.204 0
-2.6 0 0.221 0
-2.4 0 0.239 0
-2.2 0 0.259 0
-2 0 0.281 0
-1.8 0 0.301 0
-1.6 0 0.32 0
-1.4 0 0.335 0
-1.2 0 0.348 0
-1 0 0.361 0
-0.8 0 0.372 0
-0.6 0 0.381 0
-0.4 0 0.387 0
-0.2 0 0.389 0
0 0 0.387 0
0.2 0 0.383 0
0.4 0 0.379 0
0.6 0 0.375 0
0.8 0 0.373 0
1 0 0.372 0
1.2 0 0.373 0
1.4 0 0.375 0
1.6 0 0.379 0
1.8 0 0.383 0
2 0 0.387 0
2.2 0 0.389 0
2.4 0 0.387 0
2.6 0 0.381 0
2.8 0 0.372 0
3 0 0.361 0
3.2 0 0.348 0
3.4 0 0.335 0
3.6 0 0.32 0
3.8 0 0.301 0
4 0 0.281 0
4.2 0 0.259 0
4.4 0 0.239 0
4.6 0 0.221 0
4.8 0 0.204 0
5 0 0.19 0
5.2 0 0.176 0
5.4 0 0.165 0
5.6 0 0.154 0
5.8 0 0.144 0
6 0 0.134 0
6.2 0 0.122 0
6.4 0 0.11 0
6.6 0 0.0981 0
6.8 0 0.0866 0
7 0 0.0754 0
7.2 0 0.0643 0
7.4 0 0.0534 0
7.6 0 0.0432 0
7.8 0 0.0341 0
8 0 0.0265 0
8.2 0 0.0202 0
8.4 0 0.015 0
8.6 0 0.0109 0
8.8 0 0.00778 0
9 0 0.0054 0
9.2 0 0.00368 0
9.4 0 0.00248 0
9.6 0 0.00165 0
9.8 0 0.00109 0
10 0 0.000718 0
10.2 0 0.000466 0
10.4 0 0.000301 0
10.6 0 0.000193 0
10.8 0 0.000124 0
11 0 8.4e-05 0
11.2 0 5.6e-05 0
11.4 0 3.73e-05 0
11.6 0 2.48e-05 0
11.8 0 1.55e-05 0
12 0 9.25e-06 0
12.2 0 3e-06 0
12.4 0 3.14e-15 0
12.6 0 3.14e-15 0
12.8 0 3.14e-15 0
13 0 3.14e-15 0
