-12 2.8e-05 1e-07 1.01 0.000283 1.01 3.93e-05
-11.8 4.7e-05 1.6e-07 0.99 0.000283 0.989 3.93e-05
-11.6 7.6e-05 1.7e-07 1.01 0.000283 1.01 3.93e-05
-11.4 0.000126 3.3e-07 1 0.000283 1 3.93e-05
-11.2 0.000207 7.8e-07 0.999 0.000283 0.999 3.93e-05
-11 0.00034 8.6e-07 1 0.000283 0.999 3.93e-05
-10.8 0.000551 1.52e-06 1 0.000283 0.999 3.93e-05
-10.6 0.000898 3.23e-06 1 0.000283 0.999 3.94e-05
-10.4 0.00144 4.92e-06 1 0.000283 0.997 3.96e-05
-10.2 0.00227 5.16e-06 1 0.000283 0.995 3.96e-05
-10 0.00353 8.51e-06 1 0.000283 0.993 4.02e-05
-9.8 0.00532 9.12e-06 1 0.000283 0.989 4.03e-05
-9.6 0.00783 2.67e-05 1 0.000284 0.985 4.72e-05
-9.4 0.0111 1.23e-05 1 0.000283 0.981 4.12e-05
-9.2 0.0155 3.18e-05 1 0.000285 0.975 5e-05
-9 0.0211 3.41e-05 1 0.000285 0.97 5.25e-05
-8.8 0.0282 7.12e-05 1 0.000292 0.966 7.88e-05
-8.6 0.0366 6.46e-05 1 0.00029 0.961 7.35e-05
-8.4 0.0467 7.75e-05 1.01 0.000293 0.957 8.25e-05
-8.2 0.0579 7.63e-05 1.01 0.000294 0.953 8.3e-05
-8 0.0705 9.19e-05 1.01 0.000298 0.948 9.52e-05
-7.8 0.0842 8.3e-05 1.01 0.000296 0.943 8.75e-05
-7.6 0.0994 9.11e-05 1.01 0.000298 0.937 9.58e-05
-7.4 0.116 9.25e-05 1.01 0.000299 0.933 0.000104
-7.2 0.133 6.7e-05 1.02 0.000293 0.926 8.89e-05
-7 0.151 0.00012 1.02 0.000308 0.92 0.000114
-6.8 0.17 8.6e-05 1.02 0.000296 0.912 9.55e-05
-6.6 0.19 0.000108 1.03 0.000314 0.904 0.000134
-6.4 0.211 9.41e-05 1.03 0.000298 0.896 9.61e-05
-6.2 0.233 0.000119 1.03 0.000317 0.888 0.000154
-6 0.256 7.7e-05 1.04 0.000301 0.88 0.000103
-5.8 0.28 0.000154 1.05 0.000349 0.869 0.00018
-5.6 0.305 0.000103 1.05 0.000303 0.856 0.000213
-5.4 0.332 0.000126 1.06 0.000317 0.851 0.000248
-5.2 0.36 0.000109 1.07 0.000345 0.843 0.000208
-5 0.389 0.000131 1.07 0.000368 0.835 0.000231
-4.8 0.419 0.000126 1.08 0.000444 0.825 0.000189
-4.6 0.449 0.000123 1.1 0.000511 0.821 0.000261
-4.4 0.48 0.000138 1.11 0.000722 0.813 0.000362
-4.2 0.511 0.000154 1.12 0.000814 0.799 0.000627
-4 0.541 0.000129 1.14 0.000668 0.796 0.000777
-3.8 0.571 0.000162 1.15 0.000893 0.79 0.000795
-3.6 0.602 0.000102 1.19 0.00074 0.774 0.000703
-3.4 0.631 0.000104 1.22 0.0021 0.766 0.000975
-3.2 0.66 0.000202 1.26 0.00245 0.757 0.000953
-3 0.689 0.000187 1.3 0.00188 0.736 0.00158
-2.8 0.717 0.000125 1.34 0.00709 0.735 0.00234
-2.6 0.744 0.000136 1.43 0.00609 0.715 0.00272
-2.4 0.77 0.000195 1.48 0.0029 0.703 0.0057
-2.2 0.796 0.0002 1.6 0.00614 0.695 0.00513
-2 0.822 0.000138 1.72 0.00443 0.67 0.00412
-1.8 0.846 0.00012 1.89 0.0175 0.676 0.00975
-1.6 0.87 0.00013 2.17 0.0119 0.652 0.00464
-1.4 0.892 0.000124 2.54 0.0168 0.643 0.00519
-1.2 0.913 0.000138 2.78 0.0191 0.616 0.00547
-1 0.933 0.000227 3.53 0.0404 0.603 0.00601
-0.8 0.95 0.000212 3.89 0.0364 0.616 0.0204
-0.6 0.965 0.000121 5 0.0587 0.592 0.00729
-0.4 0.979 5.75e-05 5.63 0.133 0.585 0.00843
-0.2 0.99 7.64e-05 6.2 0.0697 0.591 0.0128
0 1 0 6.19 0.184 0.584 0.012
0.2 1.01 7.64e-05 6.07 0.0697 0.579 0.0128
0.4 1.02 5.75e-05 5.4 0.133 0.56 0.00843
0.6 1.03 0.000121 4.66 0.0587 0.553 0.00729
0.8 1.05 0.000212 3.52 0.0364 0.557 0.0204
1 1.07 0.000227 3.08 0.0404 0.527 0.00601
1.2 1.09 0.000138 2.34 0.0191 0.518 0.00547
1.4 1.11 0.000124 2.05 0.0168 0.518 0.00519
1.6 1.13 0.00013 1.67 0.0119 0.502 0.00464
1.8 1.15 0.00012 1.39 0.0175 0.496 0.00975
2 1.18 0.000138 1.2 0.00443 0.467 0.00412
2.2 1.2 0.0002 1.06 0.00614 0.46 0.00513
2.4 1.23 0.000195 0.926 0.0029 0.44 0.0057
2.6 1.26 0.000136 0.845 0.00609 0.423 0.00272
2.8 1.28 0.000125 0.751 0.00709 0.41 0.00234
3 1.31 0.000187 0.681 0.00188 0.387 0.00158
3.2 1.34 0.000202 0.62 0.00245 0.373 0.000953
3.4 1.37 0.000104 0.562 0.0021 0.353 0.000975
3.6 1.4 0.000102 0.51 0.00074 0.333 0.000703
3.8 1.43 0.000162 0.462 0.000893 0.316 0.000795
4 1.46 0.000129 0.423 0.000668 0.295 0.000777
4.2 1.49 0.000154 0.383 0.000814 0.274 0.000627
4.4 1.52 0.000138 0.349 0.000722 0.256 0.000362
4.6 1.55 0.000123 0.317 0.000511 0.238 0.000261
4.8 1.58 0.000126 0.286 0.000444 0.218 0.000189
5 1.61 0.000131 0.259 0.000368 0.202 0.000231
5.2 1.64 0.000109 0.234 0.000345 0.185 0.000208
5.4 1.67 0.000126 0.21 0.000317 0.17 0.000248
5.6 1.69 0.000103 0.19 0.000303 0.154 0.000213
5.8 1.72 0.000154 0.17 0.000349 0.142 0.00018
6 1.74 7.7e-05 0.152 0.000301 0.129 0.000103
6.2 1.77 0.000119 0.136 0.000317 0.117 0.000154
6.4 1.79 9.41e-05 0.122 0.000298 0.106 9.61e-05
6.6 1.81 0.000108 0.108 0.000314 0.0949 0.000134
6.8 1.83 8.6e-05 0.0953 0.000296 0.085 9.55e-05
7 1.85 0.00012 0.0836 0.000308 0.0754 0.000114
7.2 1.87 6.7e-05 0.0727 0.000293 0.0661 8.89e-05
7.4 1.88 9.25e-05 0.0623 0.000299 0.0574 0.000104
7.6 1.9 9.11e-05 0.053 0.000298 0.049 9.58e-05
7.8 1.92 8.3e-05 0.0444 0.000296 0.0414 8.75e-05
8 1.93 9.19e-05 0.0368 0.000298 0.0347 9.52e-05
8.2 1.94 7.63e-05 0.03 0.000294 0.0284 8.3e-05
8.4 1.95 7.75e-05 0.024 0.000293 0.0229 8.25e-05
8.6 1.96 6.46e-05 0.0187 0.00029 0.0179 7.35e-05
8.8 1.97 7.12e-05 0.0143 0.000292 0.0138 7.88e-05
9 1.98 3.41e-05 0.0107 0.000285 0.0104 5.25e-05
9.2 1.98 3.18e-05 0.00783 0.000285 0.00762 5e-05
9.4 1.99 1.23e-05 0.00561 0.000283 0.00549 4.12e-05
9.6 1.99 2.67e-05 0.00393 0.000284 0.00387 4.72e-05
9.8 1.99 9.12e-06 0.00267 0.000283 0.00264 4.03e-05
10 2 8.51e-06 0.00177 0.000283 0.00176 4.02e-05
10.2 2 5.16e-06 0.00114 0.000283 0.00113 3.96e-05
10.4 2 4.92e-06 0.000722 0.000283 0.00072 3.96e-05
10.6 2 3.23e-06 0.000449 0.000283 0.000449 3.94e-05
10.8 2 1.52e-06 0.000276 0.000283 0.000275 3.93e-05
11 2 8.6e-07 0.00017 0.000283 0.00017 3.93e-05
11.2 2 7.8e-07 0.000103 0.000283 0.000103 3.93e-05
11.4 2 3.3e-07 6.3e-05 0.000283 6.3e-05 3.93e-05
11.6 2 1.7e-07 3.8e-05 0.000283 3.8e-05 3.93e-05
11.8 2 1.6e-07 2.3e-05 0.000283 2.3e-05 3.93e-05
12 2 1e-07 1.4e-05 0.000283 1.4e-05 3.93e-05
