-6 0.0307 0.0848 1
-5.6 0.0449 0.107 1
-5.2 0.0628 0.136 1
-4.8 0.0847 0.168 1
-4.4 0.111 0.204 1
-4 0.141 0.244 1
-3.6 0.176 0.286 1
-3.2 0.216 0.328 1
-2.8 0.259 0.37 1
-2.4 0.305 0.413 1
-2 0.354 0.455 1
-1.6 0.405 0.496 1
-1.2 0.458 0.534 1
-0.8 0.513 0.57 1.12
-0.4 0.567 0.601 1.16
-1.78e-15 0.62 0.629 1.2
0.4 0.671 0.652 1.25
0.8 0.72 0.671 1.31
1.6 0.808 0.696 1.51
2 0.845 0.7 1.63
2.4 0.88 0.708 1.73
2.8 0.913 0.714 1.82
3.2 0.943 0.71 1.88
3.6 0.972 0.71 1.91
4 1 0.709 1.89
4.4 1.03 0.71 1.81
4.8 1.06 0.71 1.68
5.2 1.09 0.714 1.53
5.6 1.12 0.708 1.36
6 1.15 0.7 1.19
6.4 1.19 0.696 1.02
6.8 1.23 0.684 0.87
7.2 1.28 0.671 0.738
7.6 1.33 0.652 0.63
8 1.38 0.629 0.54
8.4 1.43 0.601 0.457
8.8 1.49 0.57 0.386
9.2 1.54 0.534 0.32
9.6 1.6 0.496 0.265
10 1.65 0.455 0.221
10.4 1.7 0.413 0.18
10.8 1.74 0.37 0.141
11.2 1.78 0.328 0.11
11.6 1.82 0.286 0.0901
12 1.86 0.244 0.0763
12.4 1.89 0.204 0.0601
12.8 1.92 0.168 0.0437
13.2 1.94 0.136 0.0303
13.6 1.96 0.107 0.0202
14 1.97 0.0848 0.0128
14.4 1.98 0.0649 0.00784
14.8 1.99 0.0486 0.00467
15.2 2 0.0351 0.00274
15.6 2 0.0224 0.00159
16 2 0.0182 0.000917
16.4 2 0.0106 0.000528
16.8 2 0.00226 0.000304
17.2 2 0 0.000175
17.6 2 0 0.0001
18 2 0 5.75e-05
18.4 2 0 3.3e-05
18.8 2 0 1.9e-05
19.2 2 0 1.09e-05
19.6 2 0 6.24e-06
20 2 0 3.58e-06
20.4 2 0 2.05e-06
20.8 2 0 1.18e-06
21.2 2 0 6.77e-07
21.6 2 0 3.88e-07
22 2 0 2.22e-07
22.4 2 0 1.28e-07
22.8 2 0 7.33e-08
23.2 2 0 4.2e-08
23.6 2 0 2.41e-08
24 2 0 1.38e-08
24.4 2 0 7.94e-09
24.8 2 0 4.56e-09
25.2 2 0 2.61e-09
25.6 2 0 1.5e-09
26 2 0 8.63e-10
26.4 2 0 4.9e-10
26.8 2 0 2.71e-10
27.3 2 0 1.45e-10
27.7 2 0 7.75e-11
28.1 2 0 4.66e-11
28.5 2 0 2.68e-11
28.9 2 0 1.53e-11
29.3 2 0 8.44e-12
29.9 2 0 4.35e-12
30.3 2 0 2.11e-12
30.7 2 0 1.2e-12
31.1 2 0 7.23e-13
31.5 2 0 4.15e-13
31.9 2 0 2.28e-13
32.5 2 0 1.15e-13
33 2 0 5.18e-14
33.4 2 0 2.24e-14
35.2 2 0 8.12e-15
35.7 2 0 3.46e-17
36.1 2 0 0
36.5 2 1.01e-11 3.99e-16
36.9 2 1.65e-11 2.29e-16
37.3 2 2.44e-11 1.31e-16
37.7 2 2.87e-11 7.36e-17
38.1 2 3.29e-11 4.23e-17
